"id","periode_data","obyek_wisata","alamat","longitude","latitude","jenis_wisatawan","jumlah_kunjungan","is_processed","created_at","processed_at"
468,"202503","Museum Sumpah Pemuda","Jl. Kramat Raya No.106, RT.2/RW.9, Kwitang, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10420","-6.1836041","106.8430829","Wisatawan Nusantara",327,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
400,"202507","Pelabuhan Sunda Kelapa","Ancol, Kec. Pademangan, Jakarta Utara, Daerah Khusus Ibukota Jakarta","-6.1188442","106.8122886","Wisatawan Mancanegara",NULL,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
348,"202508","Pelabuhan Sunda Kelapa","Ancol, Kec. Pademangan, Jakarta Utara, Daerah Khusus Ibukota Jakarta","-6.1188442","106.8122886","Wisatawan Nusantara",NULL,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
1,"202501","Kepulauan Seribu","Pulau Pramuka, Pulau Panggang, Kepulauan Seribu Utara, Kab. Administrasi Kepulauan Seribu, Daerah Khusus Ibukota Jakarta 14530","-5.7452702","106.6156112","Wisatawan Mancanegara",1208,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
2,"202502","Monumen Nasional","Merdeka Square, Jalan Lapangan Monas, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110","-6.1751897","106.8273888","Wisatawan Nusantara",324043,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
3,"202502","Monumen Nasional","Merdeka Square, Jalan Lapangan Monas, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110","-6.1751897","106.8273888","Wisatawan Mancanegara",4963,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
4,"202502","Planetarium","Jalan Cikini Raya No.73, RT.8/RW.2, Cikini, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330","-6.1901946","106.8389179","Wisatawan Nusantara",NULL,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
5,"202502","Planetarium","Jalan Cikini Raya No.73, RT.8/RW.2, Cikini, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330","-6.1901946","106.8389179","Wisatawan Mancanegara",NULL,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
6,"202502","Taman Lapangan Banteng","RRJM+4W5, Pasar Baru, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10710","-6.1703843","106.8354348","Wisatawan Nusantara",25457,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
7,"202502","Pos Bloc","RRJM+4W5, Pasar Baru, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10710","-6.1661029","106.8361441","Wisatawan Nusantara",39051,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
8,"202502","Museum Nasional","Jl. Medan Merdeka Barat No.12, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110","-6.1761728","106.8215150","Wisatawan Nusantara",59454,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
9,"202502","Museum Nasional","Jl. Medan Merdeka Barat No.12, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110","-6.1761728","106.8215150","Wisatawan Mancanegara",5674,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
10,"202502","Museum Joang '45","Jl. Menteng Raya No.31 1, RT.1/RW.10, Kebon Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340","-6.1857868","106.8370903","Wisatawan Nusantara",1032,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
11,"202502","Museum Joang '45","Jl. Menteng Raya No.31 1, RT.1/RW.10, Kebon Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340","-6.1857868","106.8370903","Wisatawan Mancanegara",5,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
12,"202502","Museum Prasasti","Jl. Tanah Abang I No.1, RT.11/RW.8, Petojo Selatan, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10160","-6.1722280","106.8191788","Wisatawan Nusantara",330,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
13,"202502","Museum Prasasti","Jl. Tanah Abang I No.1, RT.11/RW.8, Petojo Selatan, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10160","-6.1722280","106.8191788","Wisatawan Mancanegara",9,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
14,"202502","Museum Mohammad Hoesni Thamrin","Jl. Kenari 2 No.15, RW.4, Kenari, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10430","-6.1937697","106.8456782","Wisatawan Nusantara",269,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
15,"202502","Museum Mohammad Hoesni Thamrin","Jl. Kenari 2 No.15, RW.4, Kenari, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10430","-6.1937697","106.8456782","Wisatawan Mancanegara",3,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
16,"202502","Museum Kebangkitan Nasional","Jl. Abdul Rachman Saleh No.26, Senen, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10410","-6.1785723","106.8379842","Wisatawan Nusantara",5156,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
17,"202502","Museum Kebangkitan Nasional","Jl. Abdul Rachman Saleh No.26, Senen, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10410","-6.1785723","106.8379842","Wisatawan Mancanegara",18,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
18,"202502","Museum Sumpah Pemuda","Jl. Kramat Raya No.106, RT.2/RW.9, Kwitang, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10420","-6.1836041","106.8430829","Wisatawan Nusantara",1096,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
19,"202502","Museum Sumpah Pemuda","Jl. Kramat Raya No.106, RT.2/RW.9, Kwitang, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10420","-6.1836041","106.8430829","Wisatawan Mancanegara",2,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
20,"202502","Museum Perumusan Naskah Proklamasi","Jl. Imam Bonjol No.1, RT.9/RW.4, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310","-6.2002139","106.8310637","Wisatawan Nusantara",1994,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
21,"202502","Museum Perumusan Naskah Proklamasi","Jl. Imam Bonjol No.1, RT.9/RW.4, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310","-6.2002139","106.8310637","Wisatawan Mancanegara",74,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
22,"202502","Taman Impian Jaya Ancol","Jl. Lodan Timur No.7, RT.14/RW.10, Ancol, Kec. Pademangan, Jakarta Utara, Daerah Khusus Ibukota Jakarta 14430","-6.1226706","106.8331808","Wisatawan Nusantara",934260,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
23,"202502","Pelabuhan Sunda Kelapa","Ancol, Kec. Pademangan, Jakarta Utara, Daerah Khusus Ibukota Jakarta","-6.1188442","106.8122886","Wisatawan Nusantara",NULL,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
24,"202502","Pelabuhan Sunda Kelapa","Ancol, Kec. Pademangan, Jakarta Utara, Daerah Khusus Ibukota Jakarta","-6.1188442","106.8122886","Wisatawan Mancanegara",NULL,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
25,"202502","Rumah Si Pitung (Situs Marunda)","Jl. Kampung Marunda Pulo, 2, RT.2/RW.7, Marunda, Kec. Cilincing, Jakarta Utara, Daerah Khusus Ibukota Jakarta 14150","-6.0968037","106.9588842","Wisatawan Nusantara",673,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
26,"202502","Museum Bahari","Jl. Pasar Ikan No.1, RT.11/RW.4, Penjaringan, Kec. Penjaringan, Jakarta Utara, Daerah Khusus Ibukota Jakarta 14440","-6.1264949","106.8082563","Wisatawan Nusantara",3256,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
27,"202502","Museum Bahari","Jl. Pasar Ikan No.1, RT.11/RW.4, Penjaringan, Kec. Penjaringan, Jakarta Utara, Daerah Khusus Ibukota Jakarta 14440","-6.1264949","106.8082563","Wisatawan Mancanegara",174,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
28,"202502","Kawasan Kota Tua","Kawasan Kota Tua, Taman Fatahillah No.1 7, RT.7/RW.7, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1349514","106.8146451","Wisatawan Nusantara",186237,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
29,"202502","Kawasan Kota Tua","Kawasan Kota Tua, Taman Fatahillah No.1 7, RT.7/RW.7, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1349514","106.8146451","Wisatawan Mancanegara",4086,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
30,"202502","Museum Sejarah Jakarta","Taman Fatahillah No.1, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1349760","106.8142870","Wisatawan Nusantara",28763,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
31,"202502","Museum Sejarah Jakarta","Taman Fatahillah No.1, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1349760","106.8142870","Wisatawan Mancanegara",1260,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
32,"202502","Museum Seni Rupa dan Keramik","Jl. Pos Kota No.2 9, RT.9/RW.7, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1342491","106.8149060","Wisatawan Nusantara",12878,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
33,"202502","Museum Seni Rupa dan Keramik","Jl. Pos Kota No.2 9, RT.9/RW.7, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1342491","106.8149060","Wisatawan Mancanegara",388,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
34,"202502","Museum Wayang","Jalan Pintu Besar Utara No.27 Pinangsia, RT.3/RW.6, Kota Tua, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1347258","106.8131962","Wisatawan Nusantara",35227,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
35,"202502","Museum Wayang","Jalan Pintu Besar Utara No.27 Pinangsia, RT.3/RW.6, Kota Tua, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1347258","106.8131962","Wisatawan Mancanegara",1290,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
36,"202502","Museum Tekstil","No 2-4, Jl. K.S. Tubun, Kota Bambu Selatan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11420","-6.1880837","106.8107302","Wisatawan Nusantara",3442,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
37,"202502","Museum Tekstil","No 2-4, Jl. K.S. Tubun, Kota Bambu Selatan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11420","-6.1880837","106.8107302","Wisatawan Mancanegara",135,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
38,"202502","Taman Marga Satwa Ragunan","Jl. Harsono Rm Dalam No.1, Ragunan, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550","-6.3045974","106.8210269","Wisatawan Nusantara",237150,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
39,"202502","Taman Marga Satwa Ragunan","Jl. Harsono Rm Dalam No.1, Ragunan, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550","-6.3045974","106.8210269","Wisatawan Mancanegara",282,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
40,"202502","Perkampungan Budaya Betawi Setu Babakan","Jl. Situ Babakan No.18 13, RT.13/RW.8, Srengseng Sawah, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12630","-6.3392553","106.8250668","Wisatawan Nusantara",26088,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
41,"202502","Perkampungan Budaya Betawi Setu Babakan","Jl. Situ Babakan No.18 13, RT.13/RW.8, Srengseng Sawah, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12630","-6.3392553","106.8250668","Wisatawan Mancanegara",21,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
42,"202502","Ruang Terbuka Hijau Tebet Eco Park","Jl. Tebet Barat Raya, RT.1/RW.10, Tebet Barat, Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12820","-6.2372102","106.8534290","Wisatawan Nusantara",NULL,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
43,"202502","Museum Satria Mandala","Jl. Gatot Subroto No.14, RT.6/RW.1, Kuningan Barat, Kec. Mampang Prapatan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710","-6.2316899","106.8192872","Wisatawan Nusantara",1950,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
44,"202502","Museum Basoeki Abdullah","Jl. Keuangan Raya No.19, Cilandak Barat, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430","-6.2897189","106.7936438","Wisatawan Nusantara",1006,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
45,"202502","Museum Basoeki Abdullah","Jl. Keuangan Raya No.19, Cilandak Barat, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430","-6.2897189","106.7936438","Wisatawan Mancanegara",6,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
46,"202502","Taman Mini Indonesia Indah","Jl. Taman Mini Indonesia Indah, Ceger, Kec. Cipayung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13820","-6.3019000","106.8904181","Wisatawan Nusantara",291801,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
47,"202502","Old Shanghai","Cakung Barat, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta","-6.1645270","106.9245255","Wisatawan Nusantara",58800,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
48,"202502","Museum Arkeologi Onrust","Pulau Onrust, Kec. Kepulauan Seribu Selatan, Kab. Administrasi Kepulauan Seribu, Daerah Khusus Ibukota Jakarta 14510","-6.0341906","106.7355295","Wisatawan Nusantara",398,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
49,"202502","Museum Arkeologi Onrust","Pulau Onrust, Kec. Kepulauan Seribu Selatan, Kab. Administrasi Kepulauan Seribu, Daerah Khusus Ibukota Jakarta 14510","-6.0341906","106.7355295","Wisatawan Mancanegara",28,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
50,"202502","Kepulauan Seribu","Pulau Pramuka, Pulau Panggang, Kepulauan Seribu Utara, Kab. Administrasi Kepulauan Seribu, Daerah Khusus Ibukota Jakarta 14530","-5.7452702","106.6156112","Wisatawan Nusantara",16773,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
51,"202502","Kepulauan Seribu","Pulau Pramuka, Pulau Panggang, Kepulauan Seribu Utara, Kab. Administrasi Kepulauan Seribu, Daerah Khusus Ibukota Jakarta 14530","-5.7452702","106.6156112","Wisatawan Mancanegara",1031,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
52,"202503","Monumen Nasional","Merdeka Square, Jalan Lapangan Monas, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110","-6.1751897","106.8273888","Wisatawan Nusantara",64083,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
53,"202503","Monumen Nasional","Merdeka Square, Jalan Lapangan Monas, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110","-6.1751897","106.8273888","Wisatawan Mancanegara",2655,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
54,"202503","Planetarium","Jalan Cikini Raya No.73, RT.8/RW.2, Cikini, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330","-6.1901946","106.8389179","Wisatawan Nusantara",NULL,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
55,"202503","Planetarium","Jalan Cikini Raya No.73, RT.8/RW.2, Cikini, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330","-6.1901946","106.8389179","Wisatawan Mancanegara",NULL,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
56,"202503","Taman Lapangan Banteng","RRJM+4W5, Pasar Baru, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10710","-6.1703843","106.8354348","Wisatawan Nusantara",15393,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
57,"202503","Pos Bloc","RRJM+4W5, Pasar Baru, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10710","-6.1661029","106.8361441","Wisatawan Nusantara",55088,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
58,"202503","Museum Nasional","Jl. Medan Merdeka Barat No.12, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110","-6.1761728","106.8215150","Wisatawan Nusantara",21990,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
59,"202503","Museum Nasional","Jl. Medan Merdeka Barat No.12, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110","-6.1761728","106.8215150","Wisatawan Mancanegara",3828,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
60,"202503","Museum Joang '45","Jl. Menteng Raya No.31 1, RT.1/RW.10, Kebon Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340","-6.1857868","106.8370903","Wisatawan Nusantara",147,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
61,"202503","Museum Joang '45","Jl. Menteng Raya No.31 1, RT.1/RW.10, Kebon Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340","-6.1857868","106.8370903","Wisatawan Mancanegara",8,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
62,"202503","Museum Prasasti","Jl. Tanah Abang I No.1, RT.11/RW.8, Petojo Selatan, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10160","-6.1722280","106.8191788","Wisatawan Nusantara",183,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
63,"202503","Museum Prasasti","Jl. Tanah Abang I No.1, RT.11/RW.8, Petojo Selatan, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10160","-6.1722280","106.8191788","Wisatawan Mancanegara",12,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
64,"202503","Museum Mohammad Hoesni Thamrin","Jl. Kenari 2 No.15, RW.4, Kenari, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10430","-6.1937697","106.8456782","Wisatawan Nusantara",54,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
65,"202503","Museum Mohammad Hoesni Thamrin","Jl. Kenari 2 No.15, RW.4, Kenari, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10430","-6.1937697","106.8456782","Wisatawan Mancanegara",0,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
66,"202503","Museum Kebangkitan Nasional","Jl. Abdul Rachman Saleh No.26, Senen, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10410","-6.1785723","106.8379842","Wisatawan Nusantara",779,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
67,"202503","Museum Kebangkitan Nasional","Jl. Abdul Rachman Saleh No.26, Senen, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10410","-6.1785723","106.8379842","Wisatawan Mancanegara",19,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
68,"202503","Museum Sumpah Pemuda","Jl. Kramat Raya No.106, RT.2/RW.9, Kwitang, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10420","-6.1836041","106.8430829","Wisatawan Nusantara",327,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
69,"202503","Museum Sumpah Pemuda","Jl. Kramat Raya No.106, RT.2/RW.9, Kwitang, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10420","-6.1836041","106.8430829","Wisatawan Mancanegara",1,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
70,"202503","Museum Perumusan Naskah Proklamasi","Jl. Imam Bonjol No.1, RT.9/RW.4, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310","-6.2002139","106.8310637","Wisatawan Nusantara",575,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
71,"202503","Museum Perumusan Naskah Proklamasi","Jl. Imam Bonjol No.1, RT.9/RW.4, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310","-6.2002139","106.8310637","Wisatawan Mancanegara",62,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
72,"202503","Taman Impian Jaya Ancol","Jl. Lodan Timur No.7, RT.14/RW.10, Ancol, Kec. Pademangan, Jakarta Utara, Daerah Khusus Ibukota Jakarta 14430","-6.1226706","106.8331808","Wisatawan Nusantara",568580,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
73,"202503","Pelabuhan Sunda Kelapa","Ancol, Kec. Pademangan, Jakarta Utara, Daerah Khusus Ibukota Jakarta","-6.1188442","106.8122886","Wisatawan Nusantara",NULL,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
74,"202503","Pelabuhan Sunda Kelapa","Ancol, Kec. Pademangan, Jakarta Utara, Daerah Khusus Ibukota Jakarta","-6.1188442","106.8122886","Wisatawan Mancanegara",NULL,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
75,"202503","Rumah Si Pitung (Situs Marunda)","Jl. Kampung Marunda Pulo, 2, RT.2/RW.7, Marunda, Kec. Cilincing, Jakarta Utara, Daerah Khusus Ibukota Jakarta 14150","-6.0968037","106.9588842","Wisatawan Nusantara",176,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
76,"202501","Monumen Nasional","Merdeka Square, Jalan Lapangan Monas, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110","-6.1751897","106.8273888","Wisatawan Nusantara",5372,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
77,"202501","Monumen Nasional","Merdeka Square, Jalan Lapangan Monas, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110","-6.1751897","106.8273888","Wisatawan Mancanegara",360209,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
78,"202501","Planetarium","Jalan Cikini Raya No.73, RT.8/RW.2, Cikini, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330","-6.1901946","106.8389179","Wisatawan Nusantara",NULL,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
79,"202501","Planetarium","Jalan Cikini Raya No.73, RT.8/RW.2, Cikini, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330","-6.1901946","106.8389179","Wisatawan Mancanegara",NULL,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
80,"202501","Taman Lapangan Banteng","RRJM+4W5, Pasar Baru, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10710","-6.1703843","106.8354348","Wisatawan Nusantara",NULL,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
81,"202501","Pos Bloc","RRJM+4W5, Pasar Baru, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10710","-6.1661029","106.8361441","Wisatawan Nusantara",38007,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
82,"202501","Museum Nasional","Jl. Medan Merdeka Barat No.12, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110","-6.1761728","106.8215150","Wisatawan Nusantara",83451,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
83,"202501","Museum Nasional","Jl. Medan Merdeka Barat No.12, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110","-6.1761728","106.8215150","Wisatawan Mancanegara",4170,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
84,"202501","Museum Joang '45","Jl. Menteng Raya No.31 1, RT.1/RW.10, Kebon Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340","-6.1857868","106.8370903","Wisatawan Nusantara",738,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
85,"202501","Museum Joang '45","Jl. Menteng Raya No.31 1, RT.1/RW.10, Kebon Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340","-6.1857868","106.8370903","Wisatawan Mancanegara",5,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
86,"202501","Museum Prasasti","Jl. Tanah Abang I No.1, RT.11/RW.8, Petojo Selatan, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10160","-6.1722280","106.8191788","Wisatawan Nusantara",400,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
87,"202501","Museum Prasasti","Jl. Tanah Abang I No.1, RT.11/RW.8, Petojo Selatan, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10160","-6.1722280","106.8191788","Wisatawan Mancanegara",17,True,"2025-12-09 02:09:15.356456","2025-12-09 02:09:15.556353"
